ID,name,latitude,longitude,mean_checkin_time,review,category
3456,Rare Cuts Gourmet Meats,29.9218536,-90.120495,19.0,I do live remotely close to Rare Cuts I order meat from them every chance I get. The meat is of very high quality. (i am quite picky about my beef) and very well packed. They also do not stick you up like many places do with shipping charges.   If you call and have questions you will not be rushed off the phone you will be treated like gold. I can not say enough about rare cuts. This is my spot....,Restaurants
1066,Italian Pie,29.975317,-90.100311,17.0,The most disgusting chicken parm and pitiful meatball sandwich ever!!  Both were rancid chopped mystery meat.  We couldnt stomach the smell or sight so we threw it right into the trash.   NEVER eat here.,Restaurants
205,Lilly's Cafe,29.932123,-90.0735046315,18.0,Again for those that see my review I only give 5 stars after multiple trips.   This local pho shop has an eclectic regular clientele that is loyal for a reason.   Great food and very nice staff.   The ingredients are so fresh.   I had bun beef because I was not phongry. That is pho hungry.     Highly recommend stopping in.,Restaurants
3237,Jazmine Cafe,29.9436526,-90.1341243,18.0,"Do you see how many checkins I have? This spot has my go to soup when I'm sick, the tamarind tofu, my picky youngest niece's favorite soup, the kid's chicken noodle (which has broth, chicken and rice noodles and that's it). And enough variety to feed whomever else I'm with.  The lunch banh mi and soup deal is a good one. And the tofu/avocado bowl is still a favorite. I got the seared tuna the other day and it was delicious with really good quality fish.  The staff is polite and friendly and the whole place is speedy in its turnarounds.",Restaurants
3513,Rickshaw Lounge,29.9415422,-90.1962083,4.0,"This place is top notch for a dive bar.  If you want to smell like stale cigarettes and drink cheap toilet grade vodka, this is your place!",Nightlife
485,Tchoupitoulas Beer Garden,29.944121,-90.066954,3.0,Don't even bother. This place won't make it in the Warehouse District. Poor management and service. Bad concept.,Restaurants
809,Voodoo Experience,29.9906917176,-90.0906435857,19.0,"I was impressed with Voodoo. I thought the art vendors were great and had some really neat stuff. There was pretty much no line when we went in both days of the festival. My partner and his family complained about the line-up this year, but I thought there was a great mix of artists, and I discovered some cool bands I'd never heard of/seen before as well as some of my favorites.   There was also a good mix of food and price points. I appreciated that I could get a huge plate of nachos or a shawarma wrap for a reasonable price or shell out more for more frou-frou fare. There was a cool art video at the Pepsi tent, and while there were only two booths for free water, we never had any trouble finding them or had to stand in line for more than a minute or two.   When I saw the pics of the venue on Sunday, I could see why they cancelled the last day. It was disappointing, but I feel like it was the right decision for the safety of all involved.",Nightlife
3278,Verti Marte,29.962126,-90.061236,9.0,Scratching my head on the reviews for this one.  My wife and I went there to eat the great po boys.   The place looks bad.  When you walk in you see it is very cramped.  There were two people behind the register smoking and they looked like they didn't want to be there.  We went to the back and was about to order the po boys.  My wife saw a roach on the floor and said lets get out of here.  We left fast past the large signs that stated... cash only...  forget this place folks.,Restaurants
3409,Three Palms Bar & Grill,29.9675341,-90.1026781,3.0,Great bar! Fun and friendly atmosphere with large patio. Food is really good and the owner is very sweet. Highly recommend this place.  Especially for happy hour or a Saints game!,Restaurants
818,St Roch Tavern,29.9699327,-90.0526013,4.0,This is such a cool neighborhood bar filled w an interesting mix of steampunks old timers new hipsters & rock n roll dudes the drinks are cheap and Wendy who always remembers my name has got to be on of the best bartenders in the big E plus she's got personality galore and great style and boy does she know how to make a good drink!!! The last night I was there they had a killer rock group playing a set and they were excellent!!!! And and and  every Tuesday you can get your haircut by a visiting barber who's also talented  bonus points ****Brandito's Burittos is located on the premise so if you get the munchies he's there to serve up the goods after 5 many days a week n definitely on the weekends  If you want an authentic new new Marigny experience come here n come back often I do !!,Nightlife
2016,Tahyo Tavern,29.960512,-90.0591861,18.0,"Great food and good drinks!  Good cause too!  Definitely worth stopping at.  We tried to get into the sports bar next door for the NFL playoffs but it was packed.  We found ourselves at Tahyo and spent most of the day there.  The drinks were so good, the food fresh and delicious, and the staff friendly.  Would absolutely go back if ever in NOLA again.",Restaurants
1194,Johnny's Po-Boys,29.9554051,-90.0644766,18.0,"Very small place and not the best decorated but the food was good.  I got the alligator po boy and my wife the shrimp.  Both were good.  Downside about this place was that the drink machine was broken when we went so we had to get something from their refrigerator.  Also, seating is limited downstairs.",Restaurants
2731,Iacovone Kitchen,29.9350508,-90.1089541,19.0,"You'll regret not going sooner. Everything is delicious and you can tell how passionate Bob is about his craft in one bite. The food is so good and specials seem to change often, which means more delicious visits.   Waiter delivery and located on Feret so great destination to stop in for one of the best meals you'll have... quite possibly ever.    In the photos :  Foie Gras & duck appetizer special.  Fresh warm mozzarella salad ( spectacular salad ) Bbq shrimp.    All of them being absolutely amazing.",Restaurants
2219,Avila Grill,29.9573461635,-90.0673227757,12.0,"Came here on a late night to get a bite. Approaching the establishment, i wouldnt be able to tell it was it, because lt wasn't a clear sign in my option. I just looked at the menu and it was the same i saw online. The place was really small and dusty. I thought it was a restaurant but it was a bar with a small kitchen in the back where you order the food. At first i was confused because i waiting to be seated but no one came so i just walked in to look for a table. I couldnt find any tables until i peaked around the back where i saw a window to order food. The lady explained to  is the different menu items, and answered all questions. My sister decided to order the chicken arepa. As we sat waiting for the food, my allergies started to act up because the place was really really dust. I been in NOLA for 4 days and my allergies never acted up until then. The food took at least 10 min to arrive which seemed like forever. I took one bite of the arepa and it wasnt for me. I then began to get a reaction because my throat and mouth began to itch. My sister said it was good and it also came with 2 hot sauces, so the food review is solely on my sisters food experience, hence the 3 stars.  All in all, i would not go back because i am not a fan or arepas, but my sister would, even though she stated the arepas she had in puerto rico was much better",Restaurants
